TokenizedText;TF-IDF;TF-IDF sum;Words quantity;Label;True Label
['game', 'k', 'game', 'distract', 'needed'];[0.59549077 0.53856938 0.88652316 0.53856938 0.53856938];2.5022313082950802;5;1;1
['purse', 'purse', 'odm', 'order', 'welcome'];[1.07713877 2.90056981 0.53856938 0.53856938 0.53856938];4.516277963830686;5;0;0
['seeing', 'send', 'dm', 'across', 'let'];[0.53856938 0.47836338 0.47836338 0.47836338 0.41815739];2.3918169236132494;5;0;0
['agent', 'refusing', 'answer', 'club', 'offer'];[0.53856938 0.53856938 0.47836338 0.47836338 0.53856938];2.572434921011638;5;0;0
['poland', '5000', '10000', 'running', 'tram'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['stronger', 'knife', 'kill', 'kill', 'twice'];[0.53856938 0.53856938 1.07713877 2.90056981 0.53856938];4.516277963830686;5;0;0
['wearing', 'make', 'wearing', 'personally', 'make'];[1.07713877 0.69544176 2.90056981 0.53856938 1.20909812];4.648237313682918;5;0;0
['one', 'one', 'one', 'one', 'leading'];[1.39088353 2.41819624 4.20428664 7.30959129 0.53856938];7.8481606733289;5;0;0
['kickstarter', 'news', 'update', 'demonstration', 'arclands'];[0.53856938 0.47836338 0.47836338 0.53856938 0.53856938];2.572434921011638;5;1;1
['yeartwo', 'enjoyed', 'creating', 'titanic', 'kid'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['miss', 'year', 'whole', 'year', 'burn'];[0.53856938 0.73909955 0.53856938 1.36567037 0.53856938];2.9813785198933678;5;1;1
['team', 'battle', 'gold', 'starting', 'drumming'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['gm', '2earn', 'music2', 'earn', 'musicy'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['bring', 'highest', 'level', 'shortest', 'possible'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['discarded', 'cast', 'projected', 'bad', '1950'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['line', 'politics', 'politics', 'politics', 'line'];[0.95672677 1.19632615 2.38532709 4.75604862 2.28831528];7.0443639000834635;5;0;0
['hall', 'fame', 'fiawec', 'hall', 'fame'];[0.95672677 1.07713877 0.53856938 2.28831528 2.90056981];5.727454474552893;5;0;0
['severn', 'class', 'great', 'pe', 'afternoon'];[0.53856938 0.47836338 0.44314513 0.53856938 0.53856938];2.5372166692005016;5;0;0
['heavy', 'camera', 'mostly', 'seems', 'winner'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['fun', 'interesting', 'pop', 'star', 'episode'];[0.53856938 0.53856938 0.53856938 0.53856938 0.47836338];2.632640920144434;5;0;0
['going', 'asking', 'friend'];[0.79727231 0.89761564 0.73857522 0.         0.        ];0.0;3;0;0
['silk', 'mask', 'finest', 'breathable', 'gift'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['2', 'year', 'day', 'live', '1983'];[0.38293913 0.36954978 0.38293913 0.47836338 0.53856938];2.152360811988125;5;0;0
['play', 'play', 'play', 'play', 'piano'];[ 1.59510153  3.18043612  6.34139816 12.6439674   0.47836338];13.122330788784822;5;0;0
['music', 'art', 'nigh', 'tear', 'memory'];[0.2924796  0.44314513 0.53856938 0.47836338 0.47836338];0.0;5;0;0
['lol', 'unemployed', 'series', 'flute', 'enjoy'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['salah', 'auba', 'win', 'afcon', 'golden'];[0.53856938 0.53856938 0.47836338 0.53856938 0.53856938];2.632640920144434;5;0;0
['envied', 'console', 'able', 'axe', 'fly'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;1;1
['priority', 'eta', 'public', 'policy', 'agenda'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['rebooted', 'rebooted', 'died', 'got', 'rebooted'];[ 1.61570815  4.35085472  0.53856938  0.39877538 11.71618572];12.653530491500563;5;1;1
['ust', 'vibing', 'nier', 'automaton', 'sound'];[0.53856938 0.53856938 0.53856938 0.53856938 0.47836338];2.632640920144434;5;1;0
['haitian', 'hnp', 'custody', 'orlando', 'w'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['played', 'hit', 'going', 'bigger', 'number'];[0.53856938 0.47836338 0.47836338 0.53856938 0.53856938];2.572434921011638;5;0;0
['game', 'inspiration', 'could', 'summed', '4'];[0.31578071 0.53856938 0.47836338 0.53856938 0.53856938];0.0;5;1;1
['new', 'shoulder', 'new', 'catching', 'axis'];[0.71590277 0.53856938 1.28129195 0.53856938 0.53856938];2.8970001022316336;5;1;0
['israel', 'israel', 'anti', 'jewish', 'do'];[1.07713877 2.90056981 0.53856938 0.53856938 0.53856938];4.516277963830686;5;0;0
['mirror', 'williams', 'brother', '2006', 'sealed'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['cuomo', 'resigns', 'reflect', 'accomplishment', 'covid'];[0.53856938 0.53856938 0.53856938 0.53856938 0.44314513];2.597422668333298;5;0;0
['favorite', 'accessory'];[1.19590846 1.19590846 0.         0.         0.        ];0.0;2;0;0
['1975', 'kmart', 'football', 'sleepshirts'];[0.59795423 0.67321173 0.67321173 0.67321173 0.        ];0.0;4;0;0
['sometimes', 'end', 'day', 'piano', 'classroom'];[0.47836338 0.47836338 0.38293913 0.47836338 0.53856938];2.356598671802113;5;0;0
['shot', 'swimmer', 'surface', 'tension', 'broken'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['know', 'esperanza', 'spalding'];[0.79727231 0.89761564 0.89761564 0.         0.        ];0.0;3;0;0
['addressed', 'sporting', 'event', 'punished', 'right'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['ronaldo', 'defender', 'ronaldo', 'defender', 'precision'];[0.95672677 1.07713877 2.28831528 2.90056981 0.53856938];5.727454474552893;5;0;0
['dolce', 'gabbana', 'piece', 'brings', 'metaverse'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['mwizi', 'mwizi', 'kenyan', 'dealer', 'governor'];[1.07713877 2.90056981 0.53856938 0.53856938 0.53856938];4.516277963830686;5;0;0
['notice', 'spokespeople', 'consistent', 'wind', 'blow'];[0.53856938 0.53856938 0.47836338 0.53856938 0.53856938];2.632640920144434;5;0;0
['network', 'mustttt', 'followww', 'continues', 'heat'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['like', 'outfit'];[0.99693846 1.10786283 0.         0.         0.        ];0.0;2;0;0
['woman', 'double', 'layer', 'short'];[0.55393142 0.67321173 0.67321173 0.67321173 0.        ];0.0;4;0;0
['cristiano', 'evolution', 'tell', 'throughout', 'career'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['record', 'something', 'new'];[0.79727231 0.79727231 0.61591629 0.         0.        ];0.0;3;0;0
['added', 'environment', 'footstep', 'sound', 'effect'];[0.53856938 0.47836338 0.53856938 0.47836338 0.47836338];0.0;5;1;1
['republican', 'sponsor', 'republican', 'gubernatorial', 'senatorial'];[1.07713877 0.53856938 2.90056981 0.53856938 0.53856938];4.516277963830686;5;0;0
['oh', 'cool', 'fashion', 'angel', 'life'];[0.47836338 0.41815739 0.35795139 0.47836338 0.41815739];0.0;5;0;0
['physic', 'done', 'bone', 'subsequent', 'rig'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;1;1
['ash', 'cricket', 'beer', 'reminisce', 'cricket'];[0.53856938 1.07713877 0.53856938 0.53856938 2.90056981];4.516277963830686;5;0;0
['season', 'season', 'fashion', 'ease', 'ease'];[0.95672677 2.28831528 0.35795139 1.07713877 2.90056981];5.546836477154503;5;0;0
['little', 'connexion', 'body'];[0.73857522 0.89761564 0.89761564 0.         0.        ];0.0;3;0;0
['discover', 'eden', 'hazard'];[0.79727231 0.89761564 0.89761564 0.         0.        ];0.0;3;0;0
['australian', 'face', 'million', 'australian', 'profit'];[1.07713877 0.53856938 0.53856938 2.90056981 0.53856938];4.516277963830686;5;0;0
['distant', 'past', 'used', 'fortune', 'teller'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;1;1
['greeting', 'sport', 'industry', 'award'];[0.67321173 0.49846923 0.59795423 0.67321173 0.        ];0.0;4;0;0
['ad', 'meme', 'meme', 'ad', 'stream'];[0.95672677 1.07713877 2.90056981 2.28831528 0.53856938];5.727454474552893;5;1;1
['rk', '800', 'detroit', 'become', 'human'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;1;1
['disregard', 'constitution', 'fringe', 'mainstreamed', 'aggressively'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['controller', 'controller', 'larger', 'controller', '90'];[ 1.61570815  4.35085472  0.53856938 11.71618572  0.53856938];12.793324492367766;5;1;1
['duty', 'glimpse', 'boy', 'resistance', 'hill'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['featuring', 'tammy', 'wynette', 'justified', 'ancient'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['casino', 'chip', 'acrylic', 'display', 'casino'];[1.07713877 0.53856938 0.53856938 0.53856938 2.90056981];4.516277963830686;5;1;0
['opportunity', 'bag', 'blocsport', '1', 'token'];[0.47836338 0.47836338 0.53856938 0.47836338 0.47836338];2.4520229227460453;5;0;0
['call', 'smart', 'watch', '910', 'buy'];[0.53856938 0.53856938 0.53856938 0.47836338 0.47836338];2.572434921011638;5;0;0
['trying', 'figure', 'play', 'dang', 'thing'];[0.44314513 0.53856938 0.39877538 0.53856938 0.47836338];0.0;5;0;0
['power', 'nothing', 'peace', 'back', 'really'];[0.53856938 0.53856938 0.53856938 0.47836338 0.47836338];2.572434921011638;5;0;0
['finally', 'finished', 'fm', '7', 'goo'];[0.53856938 0.47836338 0.53856938 0.47836338 0.53856938];2.572434921011638;5;1;1
['cosplay', 'professional', 'le', 'idk', 'jankey'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;1
['supported', 'u', 'joined', 'u', 'journey'];[0.53856938 0.76587827 0.53856938 1.4664238  0.53856938];3.082131953358281;5;0;0
['oriented', 'leadership', 'sneak', 'peek', 'store'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['india', 'india', 'female', 'prime', 'minister'];[1.07713877 2.90056981 0.53856938 0.53856938 0.53856938];4.516277963830686;5;0;0
['today', 'today', 'important', 'mental', 'health'];[0.83631477 1.74855599 0.53856938 0.53856938 0.53856938];3.3642641427997524;5;0;0
['december', 'early', 'december', 'fall', 'december'];[ 1.61570815  0.44314513  4.35085472  0.53856938 11.71618572];12.697900241423834;5;0;0
['soo', 'beautiful', 'dress'];[0.89761564 0.79727231 0.69692898 0.         0.        ];0.0;3;0;0
['sarah', 'claim', 'title', 'immense', 'respect'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['art', 'art', 'art', 'serf', 'adorn'];[1.43509015 3.43247292 8.20984681 0.53856938 0.53856938];9.286985581989464;5;0;0
['compensate', 'indigenous', 'child', 'taken', 'family'];[0.53856938 0.53856938 0.53856938 0.53856938 0.53856938];2.69284691927723;5;0;0
['2', '2', 'work', 'work', 'x'];[0.95672677 2.28831528 0.83631477 1.74855599 0.53856938];4.575440653521959;5;1;1
